,kor,no,url,part,video_sec
16142,어색하다,9833,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733444/MOV000254985_700X466.mp4,,3.55
16143,어서,385,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627297/MOV000235737_700X466.mp4,,4.17
16144,어서,2754,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627312/MOV000244510_700X466.mp4,,4.17
16145,어서,6479,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627295/MOV000253635_700X466.mp4,,4.17
16146,어서,9402,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627299/MOV000235111_700X466.mp4,,4.17
16147,어서,9834,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627306/MOV000254987_700X466.mp4,,4.17
16148,어서,9843,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627307/MOV000255263_700X466.mp4,,4.17
16149,어서,10738,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627303/MOV000254827_700X466.mp4,,4.17
16150,어서,11319,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627308/MOV000239595_700X466.mp4,,4.17
16151,어서,11556,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627301/MOV000251994_700X466.mp4,,4.17
16152,어서,11781,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627311/MOV000255063_700X466.mp4,,4.17
16153,어서,12442,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627300/MOV000248334_700X466.mp4,,4.17
16154,어서,12623,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627304/MOV000260358_700X466.mp4,,4.17
16155,어서,12920,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627298/MOV000257157_700X466.mp4,,4.17
16156,어서,20257,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286131/MOV000286973_700X466.mp4,어미,3.02
16157,어서들어오세요,3610,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233053/MOV000244872_700X466.mp4,,7.38
16158,어서들어오세요,3611,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233054/MOV000244874_700X466.mp4,,7.11
16159,어서들어오세요,7001,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733621/MOV000256293_700X466.mp4,,2.99
16160,어서오세요,3610,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233053/MOV000244872_700X466.mp4,,7.38
16161,어서오세요,3611,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233054/MOV000244874_700X466.mp4,,7.11
16162,어서오세요,7001,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733621/MOV000256293_700X466.mp4,,2.99
16163,어선,2388,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151221/232146/MOV000244444_700X466.mp4,,10.95
16164,어선,8216,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242272/MOV000254989_700X466.mp4,,12.61
16165,어셈블러,15617,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/270442/MOV000272830_700X466.mp4,,4.58
16166,어순,3612,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233055/MOV000244876_700X466.mp4,,9.51
16167,어순,20258,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286132/MOV000286975_700X466.mp4,명사,4.02
16168,어야,20259,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286133/MOV000286978_700X466.mp4,어미,3.02
16169,어야,20260,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286134/MOV000286980_700X466.mp4,어미,3.02
16170,어야지,20261,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290200/MOV000286982_700X466.mp4,어미,2.02
16171,어언간,2002,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626526/MOV000253067_700X466.mp4,,4
16172,어언간,3321,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626530/MOV000244878_700X466.mp4,,4
16173,어언간,9830,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626528/MOV000257353_700X466.mp4,,4
16174,어언간,11770,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626527/MOV000256676_700X466.mp4,,4
16175,어언간,12656,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626529/MOV000245760_700X466.mp4,,4
16176,어요,20262,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286136/MOV000286984_700X466.mp4,어미,3.02
16177,어요,20263,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286137/MOV000286986_700X466.mp4,어미,3.02
16178,어요,20264,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286138/MOV000286988_700X466.mp4,어미,3.02
16179,어요,20265,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286139/MOV000286990_700X466.mp4,어미,3.02
16180,어용론,20266,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286140/MOV000286992_700X466.mp4,명사,5
16181,어울리다,8217,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734972/MOV000254991_700X466.mp4,,3.02
16182,어울리지않다,23972,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735780/MOV000257484_700X466.mp4,,2.67
16183,어원,20267,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286141/MOV000286996_700X466.mp4,명사,5.01
16184,어음,5841,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160101/238406/MOV000247310_700X466.mp4,,11.78
16185,어이없다,6310,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239621/MOV000249734_700X466.mp4,,12.71
16186,어이없다,9835,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242274/MOV000254993_700X466.mp4,,12.11
16187,어이없다,9838,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242340/MOV000255125_700X466.mp4,,11.41
16188,어이없다,11442,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732940/MOV000245302_700X466.mp4,,3.65
16189,어저께,8218,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629532/MOV000254995_700X466.mp4,,3.67
16190,어저께,10018,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629533/MOV000234979_700X466.mp4,,3.67
16191,어저께,12683,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629534/MOV000245300_700X466.mp4,,3.67
16192,어절,20268,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286142/MOV000287000_700X466.mp4,명사,4.01
16193,어제,8218,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629532/MOV000254995_700X466.mp4,,3.67
16194,어제,10018,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629533/MOV000234979_700X466.mp4,,3.67
16195,어제,12683,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629534/MOV000245300_700X466.mp4,,3.67
16196,어젯밤,2628,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151129/218980/MOV000238523_700X466.mp4,,9.61
16197,어젯밤,3983,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227935/MOV000242556_700X466.mp4,,7.84
16198,어종,20269,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286143/MOV000287003_700X466.mp4,명사,4.01
16199,어지럼증,1076,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221024/1044175/MOV000361147_700X466.mp4,,3.02
16200,어지럽다,8219,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734973/MOV000254997_700X466.mp4,,3.09
16201,어질다,8220,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733335/MOV000254999_700X466.mp4,,2.84
16202,어째서,7713,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628284/MOV000256913_700X466.mp4,,3.47
16203,어째서,9836,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628285/MOV000255001_700X466.mp4,,3.47
16204,어쨌든,2629,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151129/218981/MOV000238525_700X466.mp4,,8.21
16205,어쩌면,3322,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233057/MOV000244880_700X466.mp4,,8.54
16206,어쩔수없다,2630,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728928/MOV000246766_700X466.mp4,,3.27
16207,어찌,7256,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785449/MOV000357105_700X466.mp4,,4.47
16208,어찌,9796,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160923/344473/MOV000238529_700X466.mp4,,9.21
16209,어찌,9797,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346925/MOV000260265_700X466.mp4,,9.46
16210,어찌,12318,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346924/MOV000260264_700X466.mp4,,8.96
16211,어처구니없다,11442,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732940/MOV000245302_700X466.mp4,,3.65
16212,어촌,8221,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242279/MOV000255003_700X466.mp4,,12.88
16213,어치,2634,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629451/MOV000238531_700X466.mp4,,3.64
16214,어치,8080,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629448/MOV000258223_700X466.mp4,,3.64
16215,어치,9872,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629450/MOV000259143_700X466.mp4,,3.64
16216,어치,10403,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629449/MOV000252363_700X466.mp4,,3.64
16217,어투,2705,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233311/MOV000244992_700X466.mp4,,10.58
16218,어학,8222,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242280/MOV000255005_700X466.mp4,,12.15
16219,어학연수,1579,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151130/219091/MOV000238533_700X466.mp4,,12.48
16220,어항,8398,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242336/MOV000255117_700X466.mp4,,13.05
16221,어형,20270,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290201/MOV000287006_700X466.mp4,명사,3.01
16222,어형변화,20271,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286145/MOV000287009_700X466.mp4,,5.02
16223,어휘,12079,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242337/MOV000255119_700X466.mp4,,12.35
16224,어휘,20272,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286146/MOV000287013_700X466.mp4,,4.02
16225,어휘력,1580,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151130/219092/MOV000238535_700X466.mp4,,10.81
16226,어휘형태소,20273,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286147/MOV000287016_700X466.mp4,,8.02
16227,억,9837,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005758/MOV000359835_700X466.mp4,,2.85
16228,억류,3443,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785122/MOV000356978_700X466.mp4,,4.34
16229,억세다,2706,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629713/MOV000244994_700X466.mp4,,4.14
16230,억세다,8608,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629708/MOV000248694_700X466.mp4,,4.14
16231,억압,8399,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242339/MOV000255123_700X466.mp4,,12.48
16232,억압,9997,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735221/MOV000258345_700X466.mp4,,2.8
16233,억양,20274,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286148/MOV000287022_700X466.mp4,,4
16234,억울하다,6310,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239621/MOV000249734_700X466.mp4,,12.71
16235,억울하다,9835,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242274/MOV000254993_700X466.mp4,,12.11
16236,억울하다,9838,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242340/MOV000255125_700X466.mp4,,11.41
16237,억울하다,11442,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732940/MOV000245302_700X466.mp4,,3.65
16238,억제,9839,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242341/MOV000255127_700X466.mp4,,11.61
16239,억제,10493,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005868/MOV000359870_700X466.mp4,,3.52
16240,억제,24019,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633259/MOV000260423_700X466.mp4,,3.69
16241,억지,5800,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/248639/MOV000261969_700X466.mp4,,3.13
16242,억지,9840,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242342/MOV000255129_700X466.mp4,,10.98
16243,억지,10485,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/255857/MOV000266802_700X466.mp4,,3.17
16244,억지,12684,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735442/MOV000245304_700X466.mp4,,3.35
16245,억지로,5800,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/248639/MOV000261969_700X466.mp4,,3.13
16246,억지로,6844,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239973/MOV000250437_700X466.mp4,,13.45
16247,억지로,8557,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241298/MOV000253059_700X466.mp4,,11.11
16248,억지로,9840,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242342/MOV000255129_700X466.mp4,,10.98
16249,억지로,9907,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160111/244205/MOV000258804_700X466.mp4,,10.88
16250,억지로,10447,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220803/1006250/MOV000359914_700X466.mp4,,3.19
16251,억지로,10485,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/255857/MOV000266802_700X466.mp4,,3.17
16252,억지로,11272,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151230/237395/MOV000246824_700X466.mp4,,10.48
16253,억지로,12587,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151230/237394/MOV000246822_700X466.mp4,,7.21
16254,언니,8400,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629669/MOV000255131_700X466.mp4,,3.97
16255,언덕,2354,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151208/223953/MOV000240733_700X466.mp4,,8.91
16256,언덕,12080,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221018/1041759/MOV000360823_700X466.mp4,,3.35
16257,언덕길,1581,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151130/219093/MOV000238537_700X466.mp4,,9.38
16258,언동,10138,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233313/MOV000244996_700X466.mp4,,9.44
16259,언뜻,6697,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160104/240037/MOV000250564_700X466.mp4,,10.98
16260,언뜻,9841,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242345/MOV000255135_700X466.mp4,,10.28
16261,언뜻,12548,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009713/MOV000360023_700X466.mp4,,3.19
16262,언론,3488,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151224/233963/MOV000245306_700X466.mp4,,13.45
16263,언문일치운동,20275,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286149/MOV000287025_700X466.mp4,,7.01
16264,언성,639,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631922/MOV000240003_700X466.mp4,,3.72
16265,언성,2707,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631923/MOV000244998_700X466.mp4,,3.72
16266,언성,7200,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631924/MOV000256205_700X466.mp4,,3.72
16267,언성,8802,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631919/MOV000259668_700X466.mp4,,3.72
16268,언성,11392,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631918/MOV000245220_700X466.mp4,,3.72
16269,언성,11619,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631921/MOV000251816_700X466.mp4,,3.72
16270,언약,8401,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242346/MOV000255137_700X466.mp4,,12.38
16271,언어,3603,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632496/MOV000244852_700X466.mp4,,3.77
16272,언어,6135,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632942/MOV000252377_700X466.mp4,,3.77
16273,언어,9842,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632494/MOV000255139_700X466.mp4,,3.77
